Temp	x_i	v	E	GG	Gf	L1	L2	L3	L4	L5	L6	L7	L8	MB	MC	MD	ME	MM	MS	MT	MTA	MU	MZ	Mnue	Mnum	Mnut	Pi	Tcrit	Ti	Tr	WH1	WH2	WH3	WHc	WHsm	WT	WW	WZ	aEWM1	aS	alph1	alph2	alph3	m22sq	mG0	mGch	mH1	mH2	mHc	mHsm	mssq	Mnue	Mnum	Mnut	Me	MM	MTA	MU	MC	MT	MD	MS	MB	MZ	THMZ	MW	THMW	mHsm	sign_mHsmsq	THmHsm	mG0	sign_mG0sq	THmG0	mGch	sign_mGchsq	THmGch	mH1	THmH1	mH2	THmH2	mH3	THmH3	mHc	THmHc	mHm	RR1x1	RR1x2	RR1x3	RR2x1	RR2x2	RR2x3	RR3x1	RR3x2	RR3x3	alph1	alph2	alph3	yu1	yu2	yu3	yd1	yd2	yd3	yl1	yl2	yl3	
1313	3.229842357279081	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1110.926679691801	1110.926679691801	4323.680855392327	20168.81512282602	20168.81512282602	1110.926679691801	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1110.926679691801	1	1110.926679691801	1110.926679691801	1	1110.926679691801	1110.926679691801	1	1110.926679691801	4323.680855392327	4323.680855392327	20168.81512282602	20168.81512282602	20168.81512282602	20168.81512282602	20168.81512282602	20168.81512282602	20168.81512282602	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1314	3.227384334176129	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1111.778139349477	1111.778139349477	4323.804696346788	20168.89411706378	20168.89411706378	1111.778139349477	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1111.778139349477	1	1111.778139349477	1111.778139349477	1	1111.778139349477	1111.778139349477	1	1111.778139349477	4323.804696346788	4323.804696346788	20168.89411706378	20168.89411706378	20168.89411706378	20168.89411706378	20168.89411706378	20168.89411706378	20168.89411706378	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1315	3.224930049511356	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1112.629594905615	1112.629594905615	4323.928628033467	20168.97317113206	20168.97317113206	1112.629594905615	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1112.629594905615	1	1112.629594905615	1112.629594905615	1	1112.629594905615	1112.629594905615	1	1112.629594905615	4323.928628033467	4323.928628033467	20168.97317113206	20168.97317113206	20168.97317113206	20168.97317113206	20168.97317113206	20168.97317113206	20168.97317113206	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1316	3.222479494762487	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1113.481046369622	1113.481046369622	4324.052650444563	20169.05228503015	20169.05228503015	1113.481046369622	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1113.481046369622	1	1113.481046369622	1113.481046369622	1	1113.481046369622	1113.481046369622	1	1113.481046369622	4324.052650444563	4324.052650444563	20169.05228503015	20169.05228503015	20169.05228503015	20169.05228503015	20169.05228503015	20169.05228503015	20169.05228503015	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1317	3.220032661433131	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1114.33249375088	1114.33249375088	4324.176763572268	20169.13145875736	20169.13145875736	1114.33249375088	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1114.33249375088	1	1114.33249375088	1114.33249375088	1	1114.33249375088	1114.33249375088	1	1114.33249375088	4324.176763572268	4324.176763572268	20169.13145875736	20169.13145875736	20169.13145875736	20169.13145875736	20169.13145875736	20169.13145875736	20169.13145875736	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1318	3.217589541052681	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1115.18393705874	1115.18393705874	4324.300967408771	20169.21069231298	20169.21069231298	1115.18393705874	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1115.18393705874	1	1115.18393705874	1115.18393705874	1	1115.18393705874	1115.18393705874	1	1115.18393705874	4324.300967408771	4324.300967408771	20169.21069231298	20169.21069231298	20169.21069231298	20169.21069231298	20169.21069231298	20169.21069231298	20169.21069231298	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1319	3.215150125176219	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1116.035376302525	1116.035376302525	4324.425261946258	20169.2899856963	20169.2899856963	1116.035376302525	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1116.035376302525	1	1116.035376302525	1116.035376302525	1	1116.035376302525	1116.035376302525	1	1116.035376302525	4324.425261946258	4324.425261946258	20169.2899856963	20169.2899856963	20169.2899856963	20169.2899856963	20169.2899856963	20169.2899856963	20169.2899856963	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1320	3.212714405384419	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1116.886811491529	1116.886811491529	4324.549647176906	20169.36933890661	20169.36933890661	1116.886811491529	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1116.886811491529	1	1116.886811491529	1116.886811491529	1	1116.886811491529	1116.886811491529	1	1116.886811491529	4324.549647176906	4324.549647176906	20169.36933890661	20169.36933890661	20169.36933890661	20169.36933890661	20169.36933890661	20169.36933890661	20169.36933890661	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1321	3.210282373283447	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1117.738242635019	1117.738242635019	4324.674123092892	20169.44875194323	20169.44875194323	1117.738242635019	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1117.738242635019	1	1117.738242635019	1117.738242635019	1	1117.738242635019	1117.738242635019	1	1117.738242635019	4324.674123092892	4324.674123092892	20169.44875194323	20169.44875194323	20169.44875194323	20169.44875194323	20169.44875194323	20169.44875194323	20169.44875194323	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1322	3.207854020504866	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1118.589669742232	1118.589669742232	4324.798689686382	20169.52822480542	20169.52822480542	1118.589669742232	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1118.589669742232	1	1118.589669742232	1118.589669742232	1	1118.589669742232	1118.589669742232	1	1118.589669742232	4324.798689686382	4324.798689686382	20169.52822480542	20169.52822480542	20169.52822480542	20169.52822480542	20169.52822480542	20169.52822480542	20169.52822480542	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1323	3.205429338705543	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1119.441092822379	1119.441092822379	4324.923346949546	20169.60775749249	20169.60775749249	1119.441092822379	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1119.441092822379	1	1119.441092822379	1119.441092822379	1	1119.441092822379	1119.441092822379	1	1119.441092822379	4324.923346949546	4324.923346949546	20169.60775749249	20169.60775749249	20169.60775749249	20169.60775749249	20169.60775749249	20169.60775749249	20169.60775749249	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1324	3.203008319567548	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1120.29251188464	1120.29251188464	4325.048094874539	20169.68735000374	20169.68735000374	1120.29251188464	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1120.29251188464	1	1120.29251188464	1120.29251188464	1	1120.29251188464	1120.29251188464	1	1120.29251188464	4325.048094874539	4325.048094874539	20169.68735000374	20169.68735000374	20169.68735000374	20169.68735000374	20169.68735000374	20169.68735000374	20169.68735000374	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1325	3.200590954798063	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1121.143926938171	1121.143926938171	4325.17293345352	20169.76700233844	20169.76700233844	1121.143926938171	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1121.143926938171	1	1121.143926938171	1121.143926938171	1	1121.143926938171	1121.143926938171	1	1121.143926938171	4325.17293345352	4325.17293345352	20169.76700233844	20169.76700233844	20169.76700233844	20169.76700233844	20169.76700233844	20169.76700233844	20169.76700233844	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1326	3.198177236129286	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1121.995337992096	1121.995337992096	4325.297862678639	20169.8467144959	20169.8467144959	1121.995337992096	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1121.995337992096	1	1121.995337992096	1121.995337992096	1	1121.995337992096	1121.995337992096	1	1121.995337992096	4325.297862678639	4325.297862678639	20169.8467144959	20169.8467144959	20169.8467144959	20169.8467144959	20169.8467144959	20169.8467144959	20169.8467144959	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1327	3.195767155318337	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1122.846745055515	1122.846745055515	4325.42288254204	20169.9264864754	20169.9264864754	1122.846745055515	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1122.846745055515	1	1122.846745055515	1122.846745055515	1	1122.846745055515	1122.846745055515	1	1122.846745055515	4325.42288254204	4325.42288254204	20169.9264864754	20169.9264864754	20169.9264864754	20169.9264864754	20169.9264864754	20169.9264864754	20169.9264864754	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1328	3.193360704147163	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1123.698148137496	1123.698148137496	4325.547993035865	20170.00631827624	20170.00631827624	1123.698148137496	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1123.698148137496	1	1123.698148137496	1123.698148137496	1	1123.698148137496	1123.698148137496	1	1123.698148137496	4325.547993035865	4325.547993035865	20170.00631827624	20170.00631827624	20170.00631827624	20170.00631827624	20170.00631827624	20170.00631827624	20170.00631827624	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1329	3.190957874422448	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1124.549547247085	1124.549547247085	4325.67319415225	20170.0862098977	20170.0862098977	1124.549547247085	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1124.549547247085	1	1124.549547247085	1124.549547247085	1	1124.549547247085	1124.549547247085	1	1124.549547247085	4325.67319415225	4325.67319415225	20170.0862098977	20170.0862098977	20170.0862098977	20170.0862098977	20170.0862098977	20170.0862098977	20170.0862098977	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1330	3.188558657975514	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1125.400942393296	1125.400942393296	4325.798485883327	20170.16616133908	20170.16616133908	1125.400942393296	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1125.400942393296	1	1125.400942393296	1125.400942393296	1	1125.400942393296	1125.400942393296	1	1125.400942393296	4325.798485883327	4325.798485883327	20170.16616133908	20170.16616133908	20170.16616133908	20170.16616133908	20170.16616133908	20170.16616133908	20170.16616133908	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1331	3.186163046662234	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1126.252333585118	1126.252333585118	4325.923868221221	20170.24617259965	20170.24617259965	1126.252333585118	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1126.252333585118	1	1126.252333585118	1126.252333585118	1	1126.252333585118	1126.252333585118	1	1126.252333585118	4325.923868221221	4325.923868221221	20170.24617259965	20170.24617259965	20170.24617259965	20170.24617259965	20170.24617259965	20170.24617259965	20170.24617259965	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1332	3.183771032362938	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1127.103720831512	1127.103720831512	4326.049341158055	20170.32624367872	20170.32624367872	1127.103720831512	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1127.103720831512	1	1127.103720831512	1127.103720831512	1	1127.103720831512	1127.103720831512	1	1127.103720831512	4326.049341158055	4326.049341158055	20170.32624367872	20170.32624367872	20170.32624367872	20170.32624367872	20170.32624367872	20170.32624367872	20170.32624367872	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1333	3.181382606982321	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1127.955104141412	1127.955104141412	4326.174904685947	20170.40637457556	20170.40637457556	1127.955104141412	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1127.955104141412	1	1127.955104141412	1127.955104141412	1	1127.955104141412	1127.955104141412	1	1127.955104141412	4326.174904685947	4326.174904685947	20170.40637457556	20170.40637457556	20170.40637457556	20170.40637457556	20170.40637457556	20170.40637457556	20170.40637457556	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1334	3.17899776244935	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1128.806483523725	1128.806483523725	4326.300558797006	20170.48656528947	20170.48656528947	1128.806483523725	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1128.806483523725	1	1128.806483523725	1128.806483523725	1	1128.806483523725	1128.806483523725	1	1128.806483523725	4326.300558797006	4326.300558797006	20170.48656528947	20170.48656528947	20170.48656528947	20170.48656528947	20170.48656528947	20170.48656528947	20170.48656528947	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1335	3.176616490717179	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1129.657858987332	1129.657858987332	4326.426303483342	20170.56681581973	20170.56681581973	1129.657858987332	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1129.657858987332	1	1129.657858987332	1129.657858987332	1	1129.657858987332	1129.657858987332	1	1129.657858987332	4326.426303483342	4326.426303483342	20170.56681581973	20170.56681581973	20170.56681581973	20170.56681581973	20170.56681581973	20170.56681581973	20170.56681581973	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1336	3.174238783763049	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1130.509230541085	1130.509230541085	4326.552138737058	20170.64712616563	20170.64712616563	1130.509230541085	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1130.509230541085	1	1130.509230541085	1130.509230541085	1	1130.509230541085	1130.509230541085	1	1130.509230541085	4326.552138737058	4326.552138737058	20170.64712616563	20170.64712616563	20170.64712616563	20170.64712616563	20170.64712616563	20170.64712616563	20170.64712616563	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
1337	3.171864633588207	0	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	1.570795	-1.570795	0	404689997.5780084	1131.360598193812	1131.360598193812	4326.678064550251	20170.72749632644	20170.72749632644	1131.360598193812	17991429.4700956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1131.360598193812	1	1131.360598193812	1131.360598193812	1	1131.360598193812	1131.360598193812	1	1131.360598193812	4326.678064550251	4326.678064550251	20170.72749632644	20170.72749632644	20170.72749632644	20170.72749632644	20170.72749632644	20170.72749632644	20170.72749632644	0	0	1	1	0	0	0	1	0	1.570795	-1.570795	0	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
